current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Research Associate AI/ML,CloudThat,4.8,"Natural Language Processing (NLP), Microsoft Office, SolidWorks, Arena Simulation Software, Leadership, Adobe Photoshop, Tennis, Table Tennis, AutoCAD Mechanical, Python (Programming Language), Pandas (Software), NumPy, Java, MySQL, Git BASH",Bachelor of Technology - BTech,Vellore Institute of Technology,"AWS Certified Solutions Architect – Associate, AWS Certified Machine Learning Engineer – Associate, AWS Certified Data Engineer – Associate, Microsoft Certified: Azure AI Fundamentals, Post Graduate Program in Data Analytics and Machine Learning, Advanced Leader Bronze, Competent Communicator, Competent Leader, ICMAS ABACUS",Bengaluru,Karnataka,India,ml_engineer
Senior Machine Learning Engineer,VerSe Innovation,4.6,"Qdrant, Google Gemini, Git, Word Embeddings, PySpark, Docker, Retrieval-Augmented Generation (RAG), PyTorch, Large Language Models (LLM), Tensorflow, Embedding, Google Cloud Platform (GCP), Knowledge Graph Embeddings, Deep Neural Networks (DNN), Machine Learning, Convolutional Neural Networks (CNN), Python (Programming Language)",Bachelor of Technology,Indian Institute of Technology Hyderabad,"Algorithms on Graphs, Convolutional Neural Networks,  Python 3: Project-based Python, Algorithms, Data Structures",Bengaluru,Karnataka,India,ml_engineer
AI/ML Engineer,Piramal Capital & Housing Finance Limited,4.8,"PyTorch, SQL, Python (Programming Language), Deep Learning, Data Analysis, Artificial Intelligence (AI), Machine Learning, Amazon Web Services (AWS), Neural Networks, docker, MongoDB, Socket.io, Data Structures, Operating Systems, Project Management, Engineering, Web Development, JavaScript, Java, JavaScript Libraries, Front-end Development, Back-End Web Development, Database Management System (DBMS), React.js, TypeScript, Node.js",Bachelor of Engineering - BE,"Birla Institute of Technology And Science (BITS), Pilani",,Bengaluru,Karnataka,India,ml_engineer
AI/ML engineer,Vidal Health,3.0,"Large Language Models (LLM), MongoDB, Openai, FastAPI, Shapash, Lime, MLflow, Data Analysis, Anaconda, Seaborn, Sonarqube, Dockers, Scikit-Learn, Software Development, Programming Languages, Computer Science, PyTorch, TensorFlow, Predictive Analytics, Data Science, Test Automation, Test Cases, Boto3, AWS CloudFormation, MLOps, Git, Deep Learning, Amazon Web Services (AWS), AWS SageMaker, GitHub, Python (Programming Language), Engineering, Machine Learning, C++, Julia (Programming Language), Pandas (Software), fast.ai",Master's degree,National Institute of Technology Silchar,,Bengaluru,Karnataka,India,ml_engineer
AI/ML Engineer ,Data Template,2.2,"Professional Skills, Seaborn, Key Performance Indicators, Unstructured Data, Quantitative Models, Quantitative Analytics, PyTorch, Written Communication, Statistical Analysis Tools, Data Governance, Datasets, Extract, Transform, Load (ETL), Hadoop, English, Finance, Data Analytics, Data Pipelines, Data Extraction, Microsoft PowerPoint, Attention to Detail, Data Models, Feature Selection, Exploratory Data Analysis, Modeling Tools, Problem Solving, Spreadsheets, Databases, Presentation Skills, Data Management, Communication, Presentations, Microsoft Power BI, Data-driven Decision Making, MySQL, Predictive Analytics, Technical Specs, Analytics, Data Modeling, Data Science, Statistical Data Analysis, Analytical Skills, Transact-SQL (T-SQL), Natural Language Processing (NLP), Deep Learning, Tableau and PowerBI, MongoDB, SQL, Machine Learning, Statistics, Python (Programming Language)",Bachelor of Commerce - BCom,"Marwari College, Ranchi","Microsoft Certified: Azure AI Fundamentals, Advanced AI & ML Certificate, SQL(Basic), Python for Data Science",Bengaluru,Karnataka,India,ml_engineer
Senior ML Engineer,Siemens,8.2,"Computer Vision, Python (Programming Language), Research, Java, Leadership, Management, Public Speaking",Bachelor's Degree,"Indian Institute of Technology (Banaras Hindu University), Varanasi",,,,India,ml_engineer
Machine Learning Engineer,Qualcomm,5.2,"Transformers, Continuous Integration and Continuous Delivery (CI/CD), Jenkins, Algorithm Design, Optimization, Git, Linux, Analytical Skills, Large Language Models (LLM), PyTorch, Artificial Intelligence (AI), Machine Learning, Algorithms, Computer Vision, C++, C (Programming Language), NoSQL, Engineering, Image Editing, Video Editing, Programming, Design, Magazines, Editing, Front-end Development, Affiliate Marketing, Search Engine Optimization (SEO), R, Oracle SQL Developer, Python (Programming Language), HTML5, Adobe Photoshop, Oracle Database, SQL, MongoDB, Cascading Style Sheets (CSS), Video Blogging",Master of Science (Research),"Indian Institute of Technology, Indore","Generative AI with Large Language Models, C++ Course",Bengaluru,Karnataka,India,ml_engineer
AI ML Engineer,HARMAN CONNECTED SERVICES UK LIMITED,8.3,"Machine Learning Algorithms, Core ML, Statistics, Data Science, Python development , JSON, NLTK, NLP, JavaScript, PostgreSQL, Natural Language Processing (NLP), Cascading Style Sheets (CSS), HTML, Algorithms, PyTorch, Streamlit, SQLite, Microsoft Power BI, Angular CLI, Google Cloud Platform (GCP), Data Mining, Pattern Recognition, Extract, Transform, Load (ETL), NoSQL, Web Services, Artificial Intelligence (AI), Advanced Ai, Deep Learning, Machine Learning, Fuzzy Logic, Microsoft Azure, Amazon S3, Amazon EC2, Amazon Web Services (AWS), Cloud Computing, Amazon Redshift, Python (Programming Language), Pandas (Software), Flask, Anaconda, Seaborn, Data Analysis, Data Analytics, Data Visualization, Data Structures, Data Migration, Great expectations, Matillion ETL, MongoDB",Master of Technology - MTech,National Institute of Technology Delhi,"Intel Internship Completion Certificate, Intel Recognition Certificate, Product Assurance and Security Yellow Belt - Software, Cloud Bootcamp",Bengaluru,Karnataka,India,ml_engineer
AI Lead,Senzcraft,12.7,"Python, SQL, MySQL, Deep Learning, NumPy, Support Vector Machine (SVM), Pandas (Software), Machine Learning, Artificial Intelligence (AI), Artificial Neural Networks, HCL Digital Experience",Postgraduate Degree,Indian Institute of Technology Jodhpur,"Automation Anywhere Certifications, Automation Fundamental Level, Machine Learning Fundamental Level",,,United States,ml_engineer
Machine Learning Engineer,SellerMate.AI,1.8,"React.js, AWS API Gateway, AWS Lambda, Amazon Route 53, Amazon S3, Amazon Dynamodb, Amazon Amplify, Git, Ad Tech, Looker Studio, Statistical Data Analysis, E-Commerce, Amazon Ads , Pandas, MongoDB, Data Visualization, JavaScript, Amazon Web Services (AWS), FastAPI, Django REST Framework, Flask, OpenCV, Tessract, API Development, Algorithms, HTML, Cascading Style Sheets (CSS), Object-Oriented Programming (OOP), Programming, Scikit-Learn, MySQL, Data Analysis, NumPy, Analytical Skills, Text Analytics, Natural Language Processing (NLP), SQL, Tableau, Microsoft Excel, Java, Machine Learning, Pandas (Software), Python (Programming Language), C (Programming Language)",Master of Computer Applications - MCA,"Christ University, Bangalore",,Bengaluru,Karnataka,India,ml_engineer
Senior Software Associate,Virtusa,8.8,"Algorithms, JSON, API Development, Git, Open API, Natural Language Processing (NLP), Python (Programming Language), Generative AI, Problem Solving, REST APIs, Artificial Intelligence (AI), Chatbot Development, ChatGPT, prompt , Python, Machine Learning, Java, Strategic Planning, Research, Program Management, Software Testing, HTML, PowerPoint, C, Windows, Microsoft Word, Node.js, MongoDB, Management, Leadership, Public Speaking, Web Services API, Natural Language Processing, Web Scraping",Bachelor’s Degree,Buddha Institute of Technology - India,"Generative AI Business Transformation, Human Skills to Sustain an AI Transformation, Leading an AI Transformation, Generative AI Fundamentals, Encoder-Decoder Architecture, Transformer Models and BERT Model, Introduction to Generative AI, Introduction to Large Language Models, Introduction to Responsible AI, Python Essentials 1, Python Essentials 2, Tableau Data Scientist badge",Bengaluru,Karnataka,India,ml_engineer
AI / ML engineer,Citi,4.4,"API Development, Unsupervised Learning, Flask, Vector, Web Scraping, Data Scraping, Microsoft Azure, Fine-tuning , Large Language Models (LLM), Prompt Engineering, Artificial Intelligence (AI), Python, Java, MySQL , PySpark, Generative AI, Openai, Langchain, Computer Vision, Object Detection, Data Science, Microsoft Azure Machine Learning, Natural Language Processing (NLP), C++, C (Programming Language), Data Structures, MySQL, Python (Programming Language), Core Java, Machine Learning, Deep Learning",Bachelor of Engineering - BE,"All India Shivaji Memorial Societys College of Engineering, Pune","Problem Solving (Basic), SQL (Intermediate), SQL(Basic)",Bengaluru,Karnataka,India,ml_engineer
Machine Learning Engineer,Apple,10.0,"Data Visualization, Reinforcement Learning, Neuroscience, Decision making, Leadership, Event Planning, Python (Programming Language), Bioethics, Team Organisation, Machine Learning, MATLAB, Research, R (Programming Language), Mathematica",Dual Degree,"Indian Institute of Technology, Madras","Deep Learning Specialization, Financial Markets (with Honors), Machine Learning, Engineering Life: Synbio, Bioethics & Public Policy, Introduction to the Biology of Cancer (with Honors)",Bengaluru,Karnataka,India,ml_engineer
Machine Learning Engineer,Apple,8.8,"Classification, Feature Engineering, PySpark, pandas, docker, Kubernetes, Amazon Web Services (AWS), Regression Models, Time Series Analysis, Performance Metrics, Large Language Models (LLM), Natural Language Processing (NLP), Python (Programming Language), Exploratory Data Analysis, Communication, Python, Machine Learning, Data Science, SQL, Leadership, Django, Artificial Intelligence (AI), Computer Ethics, Generative AI, MLOps, AI Agents, Chatbots",Bachelor of Technology (B.Tech.),B.P. Poddar Institute Of Management and Technology,"Build AI Agents and Chatbots with LangGraph, MLOps Essentials: Model Deployment and Monitoring, LLMs Mastery: Complete Guide to Transformers & Generative AI, Career Essentials in Generative AI by Microsoft and LinkedIn, NLP with Python for Machine Learning Essential Training, Complete Machine Learning & Data Science Bootcamp 2023, IBM Machine Learning Professional Certificate, Machine Learning with Scikit-Learn, Pandas, Supervised Machine Learning: Regression, EDA for ML, Advanced Python",Bengaluru,Karnataka,India,ml_engineer
Senior Software Engineer,Apple,9.7,"Google Cloud Platform (GCP), Apache Spark Streaming, Databrick, Scala, Redpanda, Apache Spark, Pubsub, Apache Kafka, C++, Java, Data Structure, Algorithms, Design Patterns, Computer Networking, Linux, Amazon Web Services (AWS), JavaServer Pages (JSP), Servlets, Vert.x, Oracle, MySQL, JavaScript, React.js, Spring Framework, Docker, redux, git hub, kamailio, Asterisk, RPA",Post Graduate Diploma,International Institute of Information Technology Bangalore,,Bengaluru,Karnataka,India,ml_engineer
Software Engineer,Apple,1.8,"Go (Programming Language), ClickHouse, Kubernetes, Temporal, Grafana, Prometheus , Nginx, Amazon Web Services (AWS), Solution Architecture, Analytical Skills, REST APIs, Git, Containerization, Software Development, Artificial Intelligence (AI), Student Organizations, DevOps, Application Programming Interfaces (API), Team Leadership, Event Planning, Budgeting, Cybersecurity, Data Science, TypeScript, GraphQL, Back-End Web Development, Microsoft Azure, Python (Programming Language), Google Cloud Platform (GCP), Linux, JavaScript, PostgreSQL, Apache Spark",Bachelor of Engineering - BE,Thapar Institute of Engineering & Technology,"AWS Academy Graduate - AWS Academy Cloud Architecting, AWS Academy Graduate - AWS Academy Cloud Foundations, Microsoft Certified: Security, Compliance, and Identity Fundamentals, Virtual Experience Program Participant, Google DevOps Challenge 2022, Perform Foundational Data, ML, and AI Tasks in Google Cloud, Perform Foundational Infrastructure Tasks in Google Cloud, Create and Manage Cloud Resources",Delhi,Delhi,India,ml_engineer
Software Development Engineer 3,Apple,5.3,"Large Language Models (LLM), Retrieval-Augmented Generation (RAG), Event Driven Architecture, Docker, JavaScript, Swift (Programming Language), Transformers, Information Retrieval, PyTorch, Machine Learning, Natural Language Processing (NLP), Python (Programming Language), Deep Learning, MATLAB, C (Programming Language), HTML5, Cascading Style Sheets (CSS), React.js, PostgreSQL, Competitive Programming, Indian Classical Music, Data Analytics",Bachelor of Technology - BTech,PES University,,Bengaluru,Karnataka,India,ml_engineer
Cellular Engineer ,Apple,15.2,"Cellular Systems, Cellular Analysis, Protocol Stack, patent , Innovation , Research , 6G, PUCCH, Baseband physical layer algorithms for 5G, PUSCH, SRS, MU-MIMO, Massive MIMO, Beamforming, Wireless Communications Systems, Digital Communication, Signal Processing, C Programming, Matlab, LaTeX, LabVIEW, LTE, MMSE algorithms and implementations, PRACH detector implementations, Digital Demod algorithms, Baseband physical layer algorithms for 4G/5G, Channel estimation algorithms and implementations, Orthogonal Frequency-Division Multiplexing (OFDM), 5G New Radio (NR), Physical Layer, MMSE, MIMO, Phased Array antenna, Demodulation, Spectrum Analyzer, Baseband, Statistical Signal Processing, AVX, CPU cycles Optimisations, 3GPP, VRAN, ORAN",Master of Technology (MTech),"Indian Institute of Technology, Kanpur",Problem Solving Techniques,Bengaluru,Karnataka,India,ml_engineer
