current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Frontend Developer,DLithe,0.2,"Java, Server Side, Programming, Scripting, Web Technologies, Document Object Model (DOM), Web Applications, Troubleshooting, Mobile Applications, Problem Solving, UI/UX Design Understanding, Bootstrap/Material UI, Tailwind CSS, HTML5, English, Telugu, Kannada, SQL, Full-Stack Development, HTML, Object-Oriented Programming (OOP), Cascading Style Sheets (CSS), JavaScript, Core Java, React.js",BE,NMAM Institute of Technology,,Bengaluru,Karnataka,India,backendFinal
Software Engineer,LTIMindtree,3.6,"SAP SAC, Cloud Connector, Basis Administration, .Net, C#, CSS, React, REST APIs, Hibernate/JPA, Git, Java 8, JAVA Collection , SAP HANA, SAP Basis, Java, Spring Boot, SQL, React.js, HTML, GitHub, Cascading Style Sheets (CSS), SAP S/4HANA, Microservices, Object-Oriented Programming (OOP), MySQL, HTML5, JavaScript, Cybersecurity",Bachelor of Technology ,"IIMT COLLEGE OF ENGINEERING, GREATER NOIDA","Java Programming , OOP in Java, SQL Basic, JAVA Basic, Introduction to Cybersecurity,  Programming Essentials in Python, Fundamentals of digital marketing, Web Scraping with Python, CorporateSalesFundamentals, DigitalMarketingFundamentals, MarketingResearchFundamentals, MarketingStrategyFundamentals, NegotiationAssociate, SixSigmaYellowBelt, DigitalMarketingFundamentals, Web Designing",Bengaluru,Karnataka,India,backendFinal
Software Engineer-Trainee,Volkswagen Group Digital Solutions [India],1.9,"Kubernetes, MongoDB, Java, Spring Boot, Microservices, Linux, DevOps, REST APIs, Git, Problem Solving, Flask, SQL, Python (Programming Language), Data Structures ",Bachelor of Technology - BTech,NIIT University,"Introduction To Linux, Generative AI For Beginners, Principles Of Secure Coding,  Kubernetes For Absolute Beginners, Learn Git By Doing",Bengaluru,Karnataka,India,backendFinal
Principal Engineer,Wissen Technology,7.8,"Legacy Modernization, Alfresco Content Services, Distributed Systems, Apache Kafka, Spring Boot, Spring Batch, Java, Spring Framework, Microservices, Data Structures, C/C++, Oracle SQL, HTML, CSS, JavaScript, Maven, GIT, SVN",Bachelor of Technology - BTech,Nirma University,"Alfresco Content Services Certified Engineer (ACSCE), CMS Essential Training",Bengaluru,Karnataka,India,backendFinal
SDE II,Attentive.ai,6.5,"Django, Google Cloud Platform (GCP), Amazon Web Services (AWS), Python (Programming Language), Flask, FastAPI, MongoDB, Large Language Models (LLM), JUnit, Amazon EC2, Software Design, Design Patterns, Systems Design, High-Level Design, NoSQL, Object-Relational Mapping (ORM), Microservices, Spring Framework, Data Structures, MySQL, Programming Languages, Relational Databases, Databases, Back-End Web Development, Spring Boot, Android App development, Web Development (Django), Machine Learning, Algorithms, Android Development, C, Deep Learning, Machine Vision, Machine Design, Mechanical Product Design, industry 4.0, React, JavaScript, html",Bachelor of Technology (B.Tech.),Indian Institute of Technology Kharagpur,,Bengaluru,Karnataka,India,backendFinal
Technical Specialist,Birlasoft,4.8,"Java Application Development / Java Software Developer, MySQL, IBM_DB2, PostgreSQL, Web Technologies (HTML5. CSS), Software Development, Java Software Development, Communication, Version Control, Problem-Solving and Analytical Thinking, Performance Optimization, Testing and Debugging, Frameworks and Libraries, Databases and SQL, Backend Development, Java Programming, Object-Oriented Programming (OOP), RESTful WebServices, Microservices, Java, REST APIs, Core Java, SQL, Oracle CPQ, Spring Framework, Spring MVC, Spring Boot, Spring Security, Hibernate",Computer science,"S T J Institute of Technology, RANEBENNUR","Oracle Certified Associate, Java SE 8 Programmer",Bengaluru,Karnataka,India,backendFinal
Tech@Zolve,Zolve,9.5,"Spring Boot, Go (Programming Language), Microservices, Programming, Algorithms, Data Structures, java, REST API, Node.js, Spring Framework, MySQL, MongoDB, Jenkins, C#, Git, Powershell, Python, Bash, JavaScript, C++, SharePoint, Microsoft SQL Server, Visual Studio, SSIS, C, Linux, SQL, Apache Kafka, Team City, Scylla DB, API Development, Windows Batch, TeamCity, Perforce, Dropwizard",Bachelor of Technology (B.Tech.),"Indian Institute of Technology, Guwahati",,Bengaluru,Karnataka,India,backendFinal
Software Engineer,Thomson Reuters,3.8,"Queuing, Containerization, Code Review, Debugging, Technical Architecture, Architectural Design, Continuous Integration and Continuous Delivery (CI/CD), Software Design, Communication, OpenTelemetry, Pandas (Software), Helm Charts, Argo, Object-Oriented Programming (OOP), Team Leadership, NoSQL, MongoDB, SQL, Python (Programming Language), PostgreSQL, Docker, Kubernetes, REST APIs, MySQL, Microservices, Git, Jenkins, AWS Command Line Interface (CLI), Microsoft Office, Flask, FastAPI, RabbitMQ, Redis, Minio",Master of Computer Applications - MCA,Shri. Govindram Seksaria Institute of Technology and Science,,Bengaluru,Karnataka,India,backendFinal
Back End Developer,Apexon,9.4,"Core Java, Core Java, Spring boot, React JS, Hibernet, SQL. AWS, Microservices, JavaScript, Java, Spring Boot, Hibernate, React.js, Amazon Web Services (AWS), JavaScript, Microservices, SQL",Bachelor of Technology - BTech,"West Bengal University of Technology, Kolkata",,Bengaluru,Karnataka,India,backendFinal
Software Engineer,Yugabyte,6.8,"Java, Python (Programming Language), C++, Machine Learning, Data Structures, Algorithms, Object-Oriented Programming (OOP), Object Oriented Design, Web Development, Data Science, Shell Scripting, C (Programming Language), JavaScript, HTML, Cascading Style Sheets (CSS), Flask, YugabyteDB, React Native, Node.js, SQL, MongoDB, Hadoop, Docker, Bash, Amazon Web Services (AWS), Apache Spark, Full-Stack Development, Team Leadership",Bachelor's degree,PES University,,Bengaluru,Karnataka,India,backendFinal
Senior Software Engineer,Tower Research Capital,13.2,"Python, MySQL, Django, ElasticSearch, PostgreSQL, Amazon Web Services (AWS), RabbitMQ, Git, Docker Products, Redis, Apache Kafka",Bachelor of Technology (B.Tech.),U.V.Patel College Of Engineering,CutShort Certified Django - Advanced,Bengaluru,Karnataka,India,backendFinal
Consultant at catalina USA,LTIMindtree,4.2,"Selenium, Jira, Confluence, Technical Documentation, Gradle, JavaScript, Angular, IntelliJ IDEA, XML, JSON, Maven, Postman API, Swagger API, Linux, Tomcat, Kubernetes, Kafka, RabbitMQ, Docker, Jenkins, Solr, Git, RESTful WebServices, Data Structures, JUnit, Mockito, MongoDB, PostgreSQL, MySQL, SQL, Autodesk 3ds Max, Unreal Engine, Web Content Writing, UiPath, Robotic Process Automation (RPA), Continuous Integration and Continuous Delivery (CI/CD), Spring Boot, Java, Machine Learning, Python (Programming Language), API Development, API Testing",Bachelor of Technology - BTech,Vellore Institute of Technology,"Mathematics for Machine Learning: Linear Algebra, Machine Learning, Databases and SQL for Data Science with Python, Data analysis bootcamp, Data Structures and Algorithms, DevOps Bootcamp, Hackerank Skill Test, Microsoft Certified : Explore fundamentals of large-scale analytics, Python, SQL Advanced Certificate, Software Architecture and Design of Modern Large Scale Systems, Sql Intermediate Certificate, Unreal engine",Bengaluru,Karnataka,India,backendFinal
Software Engineer,Zensar Technologies,4.2,"Machine Learning, KYC Verification, Anti-Money Laundering, Data Analysis, MySQL, Microservices, Python (Programming Language), C++, Java, Data Structures, SQL, Web Technologies",Bachelor of Engineering - BE,Visvesvaraya Technological University,"Oracle Cloud Data Management 2023 Foundations Associate , Oracle Cloud Infrastructure 2023 Certified Foundations Associate",,Karnataka,India,backendFinal
Senior Software Engineer -II,Blend,10.1,"Java, Spring Boot, AWS Lambda, PostgreSQL, Amazon Dynamodb, Redis, Apache Kafka, Docker Products, Kubernetes, Software Development, Microsoft Excel, Microsoft Word, Leadership, Public Speaking, Team Management, C++, Engineering, Project Management, Web Development, Full-Stack Development, AngularJS, Node.js, MongoDB, Express.js",Bachelor of Technology - BTech,BIT Sindri,,Bengaluru,Karnataka,India,backendFinal
Full Stack Developer,RezNext Global Solutions Pvt Ltd,3.3,"Spring Boot, Hibernate, Microservices, Spring MVC, Jenkins, Jira, Agile Methodologies, docker, JUnit, RESTful WebServices, MySQL, Angular, Backend, HTML5, Java , Core Java, HTML, Cascading Style Sheets (CSS), JavaScript, SQL, React.js, mern, Java",Bachelor of Engineering - BE,Anna University Chennai,,Bengaluru,Karnataka,India,backendFinal
Software Development Engineer 1,DP World,11.1,"Coding Standards, Node.js, Apache Kafka, Microservices, TypeScript, Azure DevOps Server, Azure DevOps Services, Docker Products, Azure Service Bus, Java, Android Development, Data Structures, C++, C, Eclipse, HTML, Java Database Connectivity (JDBC), C (Programming Language), Communication, Android Studio, Java Applets, Java Swing, Flexible Schedule, JavaScript, React.js, AngularJS, SQL, Microsoft Office, Android, Core Java, Spring Boot, GitHub, Servlets, Java Web Services, docker, IntelliJ IDEA, Spring Framework, Hibernate, Teamwork, Algorithms, Competitive Programming, Kubernetes, Istio",Bachelor of Technology - BTech,National Institute of Technology Srinagar,,Bengaluru,Karnataka,India,backendFinal
SDE,Trustt (formerly Novopay),2.8,"Scrum, Methodology, JPAS, Data Structures, Design Patterns, Core Java, Spring MVC, Programming, Agile Methodologies, Back-End Web Development, Software Development, JUnit, RESTful WebServices, Microservices, Continuous Integration and Continuous Delivery (CI/CD), SQL, Spring Framework, Java, Spring Boot, Peer Reviews, Distributed Systems, Design Specifications, Generic Programming, Unified Modeling Language (UML), Query Writing, Programming Concepts, Data Validation, Feature Testing, Continuous Delivery (CD), Unix, Database Systems, kafka-tools, Kafka Streams, Database Design, Stored Procedures, Clean Coding, Technical Design, Functionality, Tomcat, Object Oriented Systems, Product Requirement Definition, API Gateways, Technical Requirements, Critical Thinking, Functional Programming, Gradle, JSON Web Token (JWT), Design Documents, Business Requirements, API Management, Technical Solution Design, SQL Database Administration, Amazon Web Services (AWS), OAuth, Software Design Patterns, Eclipse, SOAP, Skilled Multi-tasker, Reliability, Algorithms, Interpersonal Skills, API Documentation, Secure Coding, Jira, Coding Practices, Model-View-Controller (MVC), Middleware, IT Integration, Java Database Connectivity (JDBC), Java Virtual Machine (JVM), Troubleshooting, Data Manipulation, Knowledge Sharing, Version Control, Java Development, Optimization, Coding Standards, Technical Documentation, Bug Tracking, Resolving Issues, Oral Communication, Problem Solving, Analytical Skills, Communication, High-Level Design, Unit Testing, Debugging, Mockito, REST APIs, Maven, PL/SQL, JSON, Software Development Life Cycle (SDLC), MongoDB, JavaScript, React.js, Web Development, HTML5, Cascading Style Sheets (CSS), CPP",Bachelor of Technology - BTech,"Deenbandhu Chhotu Ram University of Science and Technology, Murthal","Beginning C++ Programming - From Beginner to Beyond, Java Programming Masterclass covering Java 11 & Java 17",Bengaluru,Karnataka,India,backendFinal
Newton school,Newton school,1.2,"Data Structures, Express.js, Cascading Style Sheets (CSS), Tailwind CSS, React.js, Next.js, Node.js, MongoDB, JavaScript, Java, dsa, HTML, SQL, Core Java",Bachelor of Engineering - BE,Visvesvaraya Technological University,Full Stack Web Development,Bengaluru,Karnataka,India,backendFinal
Associate Software Engineer,Tech Mahindra,2.1,"Front-End Development, MongoDB, Mathematics, Physics, Chemistry, Spring Boot, React.js, MySQL, Python (Programming Language), Java, C (Programming Language), Machine Learning, Data Analysis, Engineering, Communication, Problem Solving, Analytical Skills, Data Science",Bachelor of Technology - BTech," Presidency University, Bangalore","Google Cloud Computing Foundations: Cloud Computing Fundamentals, Introduction to Generative AI",Bengaluru,Karnataka,India,backendFinal
Computer Scientist,Adobe,14.4,"Apache Spark, hadoop, Cassandra, Spring Boot, Representational State Transfer (REST), java, Java Concurrency, Python (Programming Language), MapReduce, Hadoop, RESTful WebServices, java 8, Microservices, Apache Kafka",Bachelor of Technology (B.Tech.),MADHAV INTITUTE OF TECHNOLOGY AND SCIENCE,,Bengaluru,Karnataka,India,backendFinal
SDE,Plena Ecosystem,3.9,"Web3, Go (Programming Language), Server Architecture, NestJS, TypeScript, Software Development, Amazon Web Services (AWS), Data Structures, Node.js, React.js, Machine Learning, Python (Programming Language), C (Programming Language), Django, JavaScript, html/css, Cascading Style Sheets (CSS), MongoDB, Programming Languages, Full-Stack Development, Back-End Web Development, javascript node",Bachelor's degree,Heritage Institute of Technology,,Bengaluru,Karnataka,India,backendFinal
Lead Software Engineer,Blue Yonder,8.5,"Git, Back-End Web Development, PostgreSQL, RabbitMQ, Orientdb, API Development, Leadership, Microservices, Customer Service, Software Troubleshooting, Debugging, Cross-team Collaboration, PHP, js, Interpersonal Skills, Low-Level Design, High-Level Design, Data Structures, Spring Boot, SQL, Computer Science, Problem Solving, Analytical Skills, JavaScript, React.js, Node.js, Programming, Bootstrap, HTML5, Cascading Style Sheets (CSS), Java, Artificial Neural Networks, Data Governance, Python (Programming Language), Axon ",Bachelor of Technology,Heritage Institute of Technology,,Bengaluru,Karnataka,India,backendFinal
Programmer Analyst,Cognizant,1.6,"Machine Learning, Convolutional Neural Networks (CNN), Java, Spring Framework, Spring Boot, Spring Security, Spring Cloud, Microservices, JMS, Docker, RESTful WebServices, MySQL, JUnit, Mockito, Data Science, Object-Oriented Programming (OOP), Database Management System (DBMS), SQL, Python (Programming Language), C (Programming Language)",Bachelor's degree,"Sapthagiri College of Engineering, Banglore","Spring Framework Master Class - Java Spring the Modern Way, Full Stack Data Science Developer, Data Scientist, Machine Learning",Bengaluru,Karnataka,India,backendFinal
Software Engineer II,JPMorganChase,4.5,"Version Control, Problem Solving, RabbitMQ, Representational State Transfer (REST), REST APIs, Spring Boot, Agile Methodologies, NestJS, Software Development Life Cycle (SDLC), Debugging, Debugging Code, TypeScript, Node.js, Software Development, Programming, Optimization, Bug Tracking, Analytical Skills, Kubernetes, C (Programming Language), Java, C++, HTML, Communication, Leadership, SQL, NetBeans, Python (Programming Language)",Master of Technology - MTech,"Birla Institute of Technology and Science, Pilani",Development Skills - AI Developer Foundation Program,,Karnataka,India,backendFinal
