current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Information Security Analyst,Flexera,4.0,"Web Application Security, Computer Networking, Linux, Vulnerability Research, Automation, OpenVAS, NMAP NSE Scripting, Penetration Testing, C++, Python (Programming Language)",Bachelor of Engineering - BE,Nitte Meenakshi Institute of Technology,,Bengaluru,Karnataka,India,security_analyst
Security Analyst,Network Intelligence,4.8,"Cloud Infrastructure, Web Development, Full-Stack Development, Security Information and Event Management (SIEM), Cybersecurity, Ethical Hacking, Shotokan Karate, Karate, Security analyst",Bachelor of Engineering - BE,"Vemana Institute of Technology - Koramangala, Bengaluru","Microsoft Certified: Azure Fundamentals, AWS Certified Solutions Architect - Associate, AWS Cloud Practitioner, Certified Ethical Hacker (CEH)",Bengaluru,Karnataka,India,security_analyst
Security Analyst,Synclature,3.3,"Source Code Review, Fortify SCA, API Testing, Microsoft Dynamics 365, Python (Programming Language), Wireshark, Burp Suite, Penetration Testing, Unix, Microsoft Excel, Microsoft Word, Visual Studio, Time Management, Sales Promotion, Teamwork",Msc,Middlesex University Dubai,"PCAP badge, White Badge, Essential Badge, HTTP Badge, Recon Badge, Unix Badge, Introduction to Cybersecurity Tools & Cyber Attacks, Machine Learning with Python, Android Application Development Training, DELF B1, DELF A2, DELF A1",Bengaluru,Karnataka,India,security_analyst
Security Analyst,Capgemini,5.8,"Threat Detection, ServiceNow, Amazon Web Services (AWS), Python (Programming Language), Product Security, Google Cloud Platform (GCP), Cloud Computing, Microsoft Azure, JavaScript, Security Testing, Penetration Testing, OWASP, Network Security Testing, Kali Linux, Cybersecurity, Network Traffic Analysis, Traffic Analysis, Information Technology, Information Security, Application Security, Security Incident Response, Malware Analysis, Intrusion Detection, Incident Response, Group Communication, Communication, Analytical Skills, VAPT, Crowdstrike Falcon, Cortex, Vulnerability Assessment, Threat & Vulnerability Management, Vulnerability Scanning, Vulnerability Management, Wireshark, Tenable Nessus, Qualys, Splunk, Blogging, Digital Marketing, Search Engine Marketing (SEM), Search Engine Optimization (SEO)",Bachelor's degree,Manonmaniam Sundaranar University,"Certified Pentesting Expert, Qualys vulnerability management , Fundamentals of digital marketing, Google analytics for beginners, SWOT analysis for organisational success",,Tamil Nadu,India,security_analyst
Assistant Manager,Deloitte,3.8,"GCP, WAF, Web Applications, Tenable Nessus, OWASP, Nmap, Metasploit, Kali Linux, OSI Model, Vulnerability Scanning, Cybersecurity Incident Response, Threat Analysis, Vulnerability, Information Security, Incident Response, Security Operations Center, Oral Communication, Log Analysis, IBM QRadar, Splunk, Antivirus, Cyber-security, OSCP, Azure Infrastructure as a Service (IaaS), Amazon EC2, AWS Security, Amazon S3, Amazon Redshift, Amazon VPC, Amazon Web Services (AWS), Microsoft Azure, Linux, SOC, SIEM, EDR, XDR, LogRhythm, StellarCyber, Azure Sentinel, Kaspersky Antivirus, Malware Analysis, Reverse Engineering, Vulnerability Assessment, Cyber Threat Intelligence (CTI), Cyber Kill Chain Framework, VAPT, Digital Forensics, Cybersecurity, Forensic Toolkit (FTK), Autopsy , Penetration Testing",Master in cyber security and digital forensic,"Rashtriya Raksha University, India","Certified Cloud Security Engineer, XDR: Stellar Cyber Certified Associate Stellar cyber , Foundations of Operationalizing MITRE ATT&CK, NSE 1 Network Security Associate , NSE 2 Network Security Associate ",Bengaluru,Karnataka,India,security_analyst
Analyst I information Security ,DXC Technology,4.1,"Incident Response, ServiceNow, Digital Certificates, Certificate Management, Cryptography, Cybersecurity, Encryption, Hypertext Transfer Protocol Secure (HTTPS), OpenSSL, SSL Certificates, Transport Layer Security (TLS), Domain Name System (DNS), Venafi Platform, Certificate lifecycle Management, Certificate Authority, Entrust PKI, DigiCert Central, Microsoft ADCS, PKI, Python (Programming Language), C (Programming Language), SQL, Data Structures, Microsoft PowerPoint, Operating Systems",Bachelor of Technology - BTech,SHRI RAM MURTI SMARAK COLLEGE OF ENGG. TECHNOLOGY AND RESEARCH,HTML Fundamental course,,Uttar Pradesh,India,security_analyst
Security Analyst,Oracle,7.8,"QRadar, Splunk, Log Analysis, Security, Information Security, Network Architecture, Firewalls, Domain Name System (DNS), Active Directory, soc analyst , IPS, EPO, AAA , CIA, OSI Model, Hashing, offences, Malware Analysis, DLP, NAT, PAT, Mail Server, DDoS, Protocol, Remote Desktop Protocol (RDP), event viewer, three way handshaking, Single Sign-On (SSO), virus total, ip void, Wireshark, Dynamic Host Configuration Protocol (DHCP), Simple Mail Transfer Protocol (SMTP), Nmap, Vulnerability, risk, Threat Intelligence, SIEM, DSM, IPv4, multifactor autentication, Antivirus, Ticketing Tools, Palo alto, Phishing",BE - Bachelor of Engineering,GM Institute of Technology,,Bengaluru,Karnataka,India,security_analyst
Security Analyst,Tata Consultancy Services,3.8,"Security Assurance, Standard Operating Procedure (SOP), Incident Handling, Security Incident Response, Security Operations Center, Program Deployment, Log Analysis, Reporting Requirements, Azure Sentinel, Incident Management, Malware Detection, Document Preparation, Vulnerability Scanning, Filters, Security Event Management, Requirement Specifications, Information Security Analysis, Threat Analysis, Information Security Engineering, Project Status Reporting, Security Monitoring, Device Integration, SCO Unix, Ticketing Systems, Telugu, Business Operations, Vulnerability Assessment, Report Preparation, Vulnerability, Conducting Meetings, Phishing, Server Monitoring, Event Monitoring, Computer Science, Change Requests, English Translation, Customer Reporting, Security Information and Event Management (SIEM), Ad Hoc Reporting, Security Analysis (Securities), Regulatory Standards, Network Traffic Analysis",,MITS Madanapalle,,Bengaluru,Karnataka,India,security_analyst
Security Operations Center Analyst,Saks cloud services,5.9,"Log Analysis, Endpoint Security, EDR, SIEM , Splunk, Incident Response, Vulnerability Assessment, Malware Analysis, Penetration Testing, Playbooks, Cybersecurity Incident Response, RSA Archer, Data Analyst , DevOps, Amazon Web Services (AWS), Microsoft Excel, Problem Solving, AWS solutions architect",Master of Computer Applications - MCA,Visvesvaraya Technological University,"Amazon Web Services DevOps Engineer - Professional, Amazon Web Services Solutions Architect - Professional",Bengaluru,Karnataka,India,security_analyst
Vulnerability Research Engineer,GitLab,7.2,"C#, Go (Programming Language), SAST , Customer SAST rules, python, Software Development Life Cycle (SDLC), C++, Ruby, JavaScript, Security Testing, SCA, Custom SAST Rules, Client Relations, Fortify SCA, Veracode, Semgrep, Snyk, Secure Code Review, Data Privacy, Testing Tools, Vulnerability Assessment, Vulnerability Management, Threat Modeling, Penetration Testing, Web Application Security, SAST, Cybersecurity, kotlin, Core Java, Android, Java, Kotlin, DAST, DevSecOps, OWASP, Application Security, API Testing, Burp Suite, Fortify",Bachelor of Technology - BTech,"CGC College of Engineering, Landran",,Bengaluru,Karnataka,India,security_analyst
Information Security Analyst III,Arrow Electronics,8.1,"Azure Sentinel, Microsoft Defender, adaptive shield, abnormal security, Anyrun, Networking, ccna , Security Operations, Log Analysis, Security Information and Event Management (SIEM), Real-time Monitoring, Information Security, Incident Investigation, creating new usecases, threat hunting, SIEM Admin, log integration, Presentation Skills, SIEM, Monitoring threats, Malware Analysis, windows events, Linux syslog, Sandbox, Threat Analysis, Security Operations Center, Security, Presentations, IT Security Operations, C (Programming Language)",B.E IN ELECTRONICS AND COMMUNICATION,"Rajiv Gandhi Institute of Technology, BANGALORE","Autopsy Basics and Hands On (8-Hours), ICSI Cybersecurity Essentials, Introduction To FIN6 Emulation Plans, EC-Council Certified Incident Handler, NSE 1 Netork Security Associate, NSE 2 Network Security Associate, Foundation of Operatinalizing Mitre Attack",Bengaluru,Karnataka,India,security_analyst
Senior SOC Analyst,Temenos,7.3,"McAfee SIEM, Splunk SIEM, Logorithm SIEM, Threat Intelligence, SOC, Vunerability Assesment, Network Security, Information Security, CEH, Wire shark, Penetration Testing, IBM Qrader, ISO 27001, Nessus, Threat Hunting, Microsoft Excel, Microsoft Word, Microsoft PowerPoint, Microsoft SQL Server, Security Information and Event Management (SIEM)",,ACE ENGINEEING COLLEGE,"CompTIA Security+, Microsoft Certified: Azure Fundamentals",Bengaluru,Karnataka,India,security_analyst
Cyber Security Analyst,Unisys,6.9,"Microsoft, Windows, SOC Analyst, Kusto Query Language (KQL), Microsoft Defender, Azure Sentinel, Ethical Hacking, Splunk Cloud, Data Centers, Checkpoint, Web Application Firewall, Security Incident Response, Cloud Security, Data Center Management, Threat & Vulnerability Management, Information Technology, Networking, Security Operations Center, Security, Information Security, Cybersecurity, ServiceNow, Splunk, SIEM, Malware Analysis, Email Analytics, Security Operations, McAfee Endpoint Security, Data Center Operations, Vulnerability Assessment, IPS, IDS, Firewalls, Active Directory, Microsoft Azure, Windows Server, Solarwinds, Internet Protocol Suite (TCP/IP), Dhcp, Vulnerability Management, Incident Response, Endpoint Security, McAfee, Internet Protocol (IP)",BCA,Bangalore University,"Cert Prep: Microsoft Security Operations Analyst Associate (SC-200), Ethical Hacking Essentials (EHE), Splunk: Zero to Power User, NSE 1 Network Security Associate, Introduction to Cybersecurity, Splunk Fundamentals, Microsoft Certified: Azure Fundamentals",Bengaluru,Karnataka,India,security_analyst
Associate,Equifax India,8.2,"Security Operations Center, Security Information and Event Management (SIEM), Vulnerability, Ethical Hacking, Application Security, SIEM, OWASP",Master of Science - MS,IHRD collage of applied science kuthuparamba,,Bengaluru,Karnataka,India,security_analyst
Senior SIEM Administrator ,Microland Limited,8.5,"Security Operations Center, Cybersecurity, Security Information and Event Management (SIEM), Firewalls, Domain Name System (DNS), Virtual Private Network (VPN), Proxy, IPS, Knowledge about basic Net, Wires hark, Malware types",Bachelor of Engineering - BE,"S T J Institute of Technology, RANEBENNUR","NES 1 Network Security Associate , NES 2 Network Security Associate",Bengaluru,Karnataka,India,security_analyst
Security Analyst,Altisec Technologies Pvt Ltd,2.1,"Data Integration, Cyber Threat Intelligence (CTI), Cyber Threat Hunting (CTH), Network Security, Ethical Hacking, ceh, EDR, DLP, IBM QRadar, nessus, Vulnerability Management, Vulnerability Scanning,  cyber attack, Any.run, Incident Response, Threat & Vulnerability Management, SOAR, Log Analysis, Security Information and Event Management (SIEM), Tenable Nessus, Splunk Enterprise Security, Vulnerability Assessment, Malware Analysis, Security Operations Center",Bachelor of Engineering - BE,Visvesvaraya Technological University,"Cortex XSIAM: Security Operations and Automation (EDU-270), Certified security analyst fortinet, IBM Certified Associate Analyst - Security QRadar SIEM V7.2.6",Bengaluru,Karnataka,India,security_analyst
Cyber Security Analyst,MUFG,5.9,"Nmap, Zenmap, Metasploit, Kali Linux, ITIL, Penetration Testing, OWASP ZAP, Burp Suite, Vulnerability Assessment, Network Operations Center (NOC), Networking, Python (Programming Language), SQL, Vulnerability Assessment and Penetration Testing (VAPT), Engineering, Presentations",Bachelor of Engineering - BE,"Malnad College of Engineering, HASSAN",,Bengaluru,Karnataka,India,security_analyst
IT Support Engineer,Impact Infotech Pvt. Ltd. - India,1.9,"Cascading Style Sheets (CSS), Office 365, Communication, Desktop Support, Cable Inventory, Inventory Control, Cyber-security, Vulnerability, Information Technology, dirbuster, owasp top 10, Acunetix, Tenable Nessus, Routing, C (Programming Language), .NET Framework, C++, C#, CSS Sprites, Routing Protocols, dhcp, Internet Protocol Suite (TCP/IP), OSI Model, Disk Management, Penetration Testing, OWASP, Networking, Window, Linux, Computer Science, Active Directory, HTML, Burp Suite, Metasploit, Information Gathering, Kali Linux, Nmap, English, Ethical Hacking, Routing : Ospf , Static routing ,Dynamic routing ,Eirgp ,Dhcp, Operating System: WINDOWS 7,8,10,11, Server 2012, 20022, Installation and maintenance of Windows Servers including Active Directory, DHCP and DNS server, Software: Wire shark, Putty, Adaptive to New technologies, Switching Cisco Catalyst Series 2960, Switching : Vlan, Hsrp, Stp",BSC,Kannur University,"Pentesting 101, Window Administrator, Ccna, Certified Ethical Hacker (CEH), AWS summit ",Bengaluru,Karnataka,India,security_analyst
