current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Senior Machine Learning Engineer,Edvak EHR,5.7,"Huggingface, Generative AI, Prompt Engineering, LLM, Docker, Google Cloud Platform (GCP), Amazon Web Services (AWS), Embedding models, Language Models, Natural Language Processing (NLP), GPT 3.5, GPT-3, OpenAI Products, Python (Programming Language), Project developer, Machine Learning Algorithms, Machine learning project developer, Software engineer, Machine Learning, Generative Adversarial Networks (GANs), Computer Vision, Artificial Intelligence (AI), Deep Learning",Bachelor of Engineering - BE,Sai Vidya Institute of Technology,"Generative AI with Large Language Models, Improving Deep Neural Networks: Hyperparameter Tuning, Regularization and Optimization, Neural Networks and Deep Learning, Introduction to Machine Learning in Production,  Build Better Generative Adversarial Networks (GANs), Apply Generative Adversarial Networks (GANs), Generative Adversarial Networks (GANs) Specialization,  Build Basic Generative Adversarial Networks (GANs), Building Systems with the ChatGPT API, ChatGPT Prompt Engineering for Developers, Finetuning Large Language Models, LangChain Chat with Your Data, LangChain for LLM Application Development, https://www.cloudskillsboost.google/public_profiles/41b89b31-ab6d-41d3-8ffe-3d8ec8636c97",Bengaluru,Karnataka,India,mlopss
Data and ML Ops Engineer,Adobe,4.4,"Cloud Services, Data Warehousing, Bash, Data Integration, Unix, HBase, Skill Development, Data Storage, Data Lakes, Azure Data Factory, Scripting, Computer Programming, Linux, Microsoft Power BI, Programming Languages, NoSQL, Analytics, Pipelines, Data Processing, Amazon S3, Data Pipelines, Computer Science, Knowledge Sharing, Data Migration, Databases, Microsoft Azure, Docker, Cloud Storage, Google Cloud Platform (GCP), Apache Kafka, Hive, Big Data, Azure Data Lake, Amazon Web Services (AWS), Apache Spark, Data Engineering, Azure Databricks, databricks, Problem Solving, Communication, Jira, HiveQL, Data Cleaning, Microsoft Excel, Extract, Transform, Load (ETL), PySpark, Microsoft SQL Server, Data Analysis, Git, Shell Scripting, Cron, Apache Oozie, Airflow, Hadoop, Presto, Data Structures, C (Programming Language), Programming, Python (Programming Language), SQL, HTML",Bachelor of Technology - BTech,"Govt. Engineering College, Painavu P.O., ldukki- 685 603","Databricks Certified Data Engineer Associate, SQL (Advanced) Certificate, Boost Your Productivity: Adapt, Improve, Do!, How to be more productive working from home, Time Management Mastery: Do More, Stress Less, SQL (Intermediate), Training Program on Data Engineering, SQL (Basic), Programming for Everybody (Getting Started with Python) , Python (Basic), Programming Fundamentals, Academy Accreditation - Databricks Lakehouse Fundamentals",Thiruvananthapuram,Kerala,India,mlopss
Senior Software Engineer,Coredge.io,10.8,"Microservices, Representational State Transfer (REST), Flask, Django REST Framework, Django, Kubernetes, REST APIs, Python (Programming Language), Algorithms, Internet of Things (IoT), Programming, Data Structures, Telecommunications, Circuit Design, Printed Circuit Board (PCB) Design, iOS Development, Virtualization, HTML, SQL, JavaScript, Microsoft Office, MySQL, Windows, Linux, CSS, PHP, Photoshop, Matlab, html, Cascading Style Sheets (CSS), Xcode, Business Support System (BSS), iOS, Network Function Virtualization, Altium Designer, Orchestration, C++, C (Programming Language), Sockets, ZigBee, RESTful WebServices, WebSocket, Redis, Object-Oriented Programming (OOP), YANG (Yet Another Next Generation)",Bachelor of Technology - BTech,National Institute of Technology Calicut,,Bengaluru,Karnataka,India,mlopss
Lead ML Ops Engineer,GSK,7.8,"Decision Trees, Model Building, Exploratory Data Analysis, Communication, Modeling, AWS SageMaker, Applied Machine Learning, NumPy, GitHub, TensorFlow, Artificial Intelligence (AI), Docker Products, Programming, PyTorch, Data Analytics, Retrieval-Augmented Generation (RAG), Deep Learning, Generative AI, Large Language Models (LLM), Data Science, MLflow, Model Selection, Consultation, International Travel, Debugging, Written Communication, Presentations, Strategic Insights, Insight Generation, Statistical Inference, Heuristics, Statistical Learning, Analytical Techniques, Project Management, Ops, Problem Solving, Attention to Detail, Machine Learning Operations, CI/CD, Model Monitoring, OpenAI LLM, Feast Feature Store, Software Development, Statistics, PySpark, Business Requirements, Customer Segmentation Strategy, Vertex AI, Demand Forecasting, Apache Airflow, Gitlab, Google BigQuery, Business Understanding, MLOps, GitOps, Python (Programming Language), Predictive Analytics, Machine Learning, Google Cloud Platform (GCP), Data Analysis, Data Visualisation, Research, Microsoft Word, SQL, C, Microsoft Excel, MySQL, JIRA, Looker (Software), Management, Team Management, Public Speaking, Teamwork, Training, Customer Service, Natural Language Processing (NLP), Text Mining, DBMS, NLTK, Predictive Modeling, Self Learning",Bachelor of Technology (B.Tech.),DIT UNIVERSITY,"Introduction to Machine Learning in Production, Networking in Google Cloud Platform, Security in Google Cloud Platform, Essential Google Cloud Infrastructure: Foundation, Building Conversational Experiences with Dialogflow, Convolutional Neural Networks, Convolutional Neural Networks in TensorFlow, Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization, Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning, Neural Networks and Deep Learning, Building Resilient Streaming Systems on Google Cloud Platform, Essential Cloud Infrastructure: Core Services, Google Cloud Platform Big Data and Machine Learning Fundamentals, Google Cloud Platform Fundamentals: Core Infrastructure, Leveraging Unstructured Data with Cloud Dataproc on Google Cloud Platform!, Serverless Data Analysis with Google BigQuery and Cloud Dataflow, Serverless Machine Learning with Tensorflow on Google Cloud Platform, Google Cloud Professional Machine Learning Engineer, Google Cloud Certified Professional Cloud Architect, Google Cloud Certified Professional Security Engineer, Professional Data Engineer, Feature Engineering in NLP",Bengaluru,Karnataka,India,mlopss
Senior Consultant,Capgemini Invent,6.3,"MLOps, Business Analytics, Generative AI, Statistical Modeling, Natural Language Processing (NLP), Prompt Engineering, ML OPS, Large Language Models (LLM), ChatGPT, Gemini, LangChain, OPEN AI, HUGGING FACE, Analytics, Oracle Analytics Cloud (OAC), Statistics, Time Series Analysis, Oracle Data Science, Predictive Analytics, Machine Learning Algorithms, Predictive Modeling, Quantitative Analytics, Data Reporting, Extract, Transform, Load (ETL), Data Models, Computer Vision, Artificial Intelligence (AI), Data Storytelling, Machine Learning, Data Pipelines, Deep Learning, Problem Solving, Data Warehousing, Dashboard, Data Analysis, Databases, Visualization, Data Visualization, Data Science, Data Analytics, OBIEE, Microsoft Excel, Microsoft Word, Python (Programming Language), Database Management System (DBMS), HTML, Cascading Style Sheets (CSS), SQL, python, javascript",Bachelor of Engineering,"DAYANANDA SAGAR ACADEMY OF TECHNOLOGY AND MANAGEMENT, BANGALORE","OCI generative AI professional 2024, Oracle Cloud Fusion Analytics Professional, Oracle Cloud Platform Enterprise Analytics Professional , Oracle Cloud Infrastructure Data Science Professional , Oracle Cloud Infrastructure Foundations Associate , Python for Data Science and AI, DBMS",Bengaluru,Karnataka,India,mlopss
Big Data Developer,Persistent Systems,14.5,"Java Enterprise Edition, PL/SQL, Java, JavaScript, Struts, JSP, XML, Hadoop, Linux, MapReduce, Software Development, SQL",Bachelor's degree,St. Aloysius (Deemed to be University),Cloudera Certified Apache Hadoop Developer(CCDH),,,India,mlopss
Machine Learning Engineer,Tiger Analytics,4.0,"SQL, Data Science, Pattern Recognition, BERT (Language Model), Google Cloud Platform (GCP), FastAPI, Flask, MongoDB, spaCy, Natural Language Processing (NLP), Python (Programming Language), Web Scraping, Django, Java, MySQL, HTML, Cascading Style Sheets (CSS), Python for Data Science, Microsoft Azure",BTech - Bachelor of Technology,Panimalar Institute Of Technology,"Programming in Java, Python for Data Science, Programming in c, Google cloud certified associate cloud engineer ",Chennai,Tamil Nadu,India,mlopss
Technical Support Engineer,Procain Consulting and Services Pvt Ltd.,4.7,"Requirements Gathering, Terraform, AWS Lambda, AWS CloudFormation, Cloud Development, Role-Based Access Control (RBAC), Amazon Redshift, Amazon Aurora, Git, Scripting, Problem Solving, Communication, Linux System Administration, Spring Framework, Back-End Web Development, Spring MVC, Java, Spring Boot, Data Structures, Cloud Migration, Amazon EC2, Amazon S3, Cloud Security, Amazon Relational Database Service (RDS), AWS Config, Infrastructure as a Service (IaaS), Microsoft Azure, Python (Programming Language), Engineering, Cloud Computing, Web Development, Ethical Hacking, Kali Linux, Information Security, Burp Suite, Amazon Web Services (AWS), Solution Architecture",Bachelor of Engineering - BE,BANGALORE careers jobs,"AWS Certified Cloud Practitioner, AWS Certified Machine Learning Engineer - Associate Early Adopter, AWS Certified Solutions Architect – Associate",Bengaluru,Karnataka,India,mlopss
ML Operations Engineer,Vestas,7.5,"Python (Programming Language), Data Validation, Pandas, Data Analysis, SQL, PostgreSQL, Databricks, Amazon S3, Jira, RunDeck, Bitbucket, Flask, Jenkins, HTML, Cascading Style Sheets (CSS), Salesforce, Gitlab, Amazon EC2, Splunk, Kepware, Datonis, OpenTSDB, Renewables, Amazon Web Services (AWS)",,VIT University,,Bengaluru,Karnataka,India,mlopss
ML Ops Engineer | Retail,Lowe's India,6.8,"Apache Airflow, GitHub, Google Cloud Platform (GCP), Bitbucket, SWIFT Payments, Single Euro Payments Area (SEPA), Kafka, Apache Spark Streaming, Knowledge Graphs, Analytics, Big Data, Microsoft Excel, SQL, Hadoop, Oracle Database, Data Science, PySpark, Scala, Hive, HiveQL, Apache Spark, Python (Programming Language)",Bachelor of Engineering - BE,Sona College of Technology,,Bengaluru,Karnataka,India,mlopss
Data Scientist and ML Ops engineer,ComplyLens Limited,2.7,"Generative AI, PostgreSQL, Amazon Bedrock, Amazon Web Services (AWS), Amazon EC2, Amazon S3, Amazon Relational Database Service (RDS), Analytical Skills, Data Analytics, Google BigQuery, Extract, Transform, Load (ETL), Business Intelligence (BI), Predictive Analytics, Data Analysis, Data Visualization, Data Cleaning, MATLAB, Microsoft Excel, Exploratory Data Analysis, Automation, Data Scraping, Data Science, Artificial Intelligence (AI), MongoDB, Transformers, SQL, Pandas, Charles Proxy, Machine Learning, Deep Learning, Hypothesis Testing, C++, Python (Programming Language), Problem Solving, Engineering, Communication, Leadership",Bachelor of Engineering - BE,Chitkara University," AWS Academy Introduction to Cloud, DevOps: A beautiful relationship",,Punjab,India,mlopss
Senior ML Ops Engineer,Clarifai,5.2,"Retrieval-Augmented Generation (RAG), Agents, Generative AI, LLM, Linear Algebra, Git, Scikit-Learn, Multithreading, Data Analytics, Statistics, Machine Learning, Deep Learning, C++, Competitive Programming, Natural Language Processing (NLP), Computer Vision, Data Science, MySQL, Algorithms, Data Structures, Software Development, JavaScript, Recurrent Neural Networks (RNN), Data Analysis, Flutter, C (Programming Language), Mathematics, Data Mining, Travel Photography, Pandas (Software), Artificial Intelligence (AI), Image Processing, Neuro-Linguistic Programming (NLP), Chatbots, Deep Neural Networks (DNN), Python (Programming Language), TensorFlow, Keras, Adobe Photoshop, fastai, PyTorch, rasa, HTML, Django, BERT, SQL, Convolutional Neural Networks (CNN), Transfer Learning, Object Detection, OpenCV, Neural Networks, Facial Recognition, Microsoft Azure, Microsoft Azure Machine Learning",Bachelor of Technology - BTech,"Indian Institute of Technology (Banaras Hindu University), Varanasi","Build Basic Generative Adversarial Networks (GANs), Convolutional Neural Networks in TensorFlow, Perform Real-Time Object Detection with YOLOv3, Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization, Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning, Neural Networks and Deep Learning, Natural Language Processing in TensorFlow",,Rajasthan,India,mlopss
Senior AI/ML Engineer ,Giggso,4.2,"Data Science, Google Cloud Platform (GCP), Airflow, Retrieval-Augmented Generation (RAG), Extract, Transform, Load (ETL), Computer Vision, Cluster Analysis, Natural Language Processing (NLP), Problem Solving, Systems Design, Language Modeling, Debugging, Code Design, Keras, Databricks , TensorFlow, Google Vertex AI, Microsoft Azure Machine Learning, Amazon Sagemaker , Data preprocessing , Deep Learning, GenAI, Hadoop, Apache Spark, Large Language Models (LLM), Pandas (Software), MLOps, Programming, Code Review, JSON, Databases, Full-Stack Development, REST APIs, Git, Linux, Python flask, Reactjs, Node.js, SAP MDG, Matplotlib, NumPy, Pandas, PL/SQL, Oracle SQL Developer, Engineering, Python (Programming Language), Machine Learning, data structures and algorithms, Arduino, Raspberry Pi, ALP, C#, SQL, Java, Object-Oriented Programming (OOP), MATLAB, JavaScript, HTML5, Cascading Style Sheets (CSS), Machine Learning Algorithms, Mathematics",Bachelor of Engineering - BE,Kamaraj College of Engineering and Technology,,Teni,Tamil Nadu,India,mlopss
Tech-Ops Engineer,Track3D,1.9,"java full stack developer, python, Machine Learning, Deep Learning, Networking Protocols: TCP/IP, DNS, DHCP, ARP, ICMP, Routing & Switching: Static Routing, VLAN, OSPF, RIP (basic understanding), Network Tools: Cisco Packet Tracer,",Bachelor of Technology - BTech,Vikas College of Engineering & Technology,,Hyderābād,Telangana,India,mlopss
Machine Learning Specialist,Tata Consultancy Services,10.0,"Amazon Web Services (AWS), Alternating Least Squares(ALS), Collaborative Filtering, Content based filtering, MLOps, Apache Airflow, Pycaret, MLflow, Named Entity Recognition (NER), Conditional Random Fields (CRF), Non-negative Matrix Factorization  (NMF), SAP Sales & Distribution, POSDM, Generative AI, Large Language Models (LLM), RAG, GENAI, SAP ABAP, SAP IS-Oil, Data Modeling, Hypothesis Testing, Data Analytics, Unstructured Data, Unsupervised Learning, Data Visualization, Predictive Modeling, Visualization, Artificial Intelligence (AI), Debugging, Pattern Recognition, Natural Language Processing (NLP), Computer Vision, Machine Learning, Deep Learning, Data Science, Regurlization , Random Forest, Python (Programming Language), Convolutional Neural Networks (CNN), Recurrent Neural Networks (RNN), Principal Component Analysis, Support Vector Machine (SVM), Decision Trees, Exploratory Data Analysis, Linear Regression, Logistic Regression, K-means clsturing, Feature Engineering, Hierarchical Clustering, SQL, Seaborn, NumPy, Statsmodels, Data Analysis, Pandas, Scikit-Learn, Jupyter, Matplotlib, PCA, ABAP, ALV, ABAP Web Dynpro, Smartforms, SAP BADI, BDC, BAPI, Microsoft Excel",Executive Post Graduate Programme in Machine Learning and Artificial Intelligence,International Institute of Information Technology Bangalore,"AWS Certified Machine Learning – Specialty, AWS Certified Solutions Architect – Associate, Advanced Certificate Programme in Machine Learning & Deep Learning June 2021 for successfully clearing Course 3 - Machine Learning-2 and Course 4 - Deep Learning, Advanced Certificate Programme in Machine Learning and Deep Learning",Bengaluru,Karnataka,India,mlopss
