current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Junior Software Developer,SIPFund Pvt. Ltd.,2.2,"React Native, React.js, Angular, JavaScript, TypeScript, Next.js, Linux, User Interface Design, Express.js, Full-Stack Development, Node.js, AngularJS, User Experience (UX), MongoDB",Bachelor of Technology - BTech,"Biju Patnaik University of Technology, Odisha",,Bengaluru,Karnataka,India,mobiledevFinal
Mobile App Developer,FPLE SDN BHD,2.3,"Programming, Cascading Style Sheets (CSS), HTML, Stack, Representational State Transfer (REST), REST APIs, Hooks, Application Programming Interfaces (API), Front-End Development, React Hooks, Android, Android Development, iOS Development, Mobile Application Development, JavaScript, Mobile Applications, Android Studio, React.js, React Native, Communication, Specifications, Reporting Requirements, Technical Specs, Data Preparation, Business Requirements, Customer Experience Management, Extract, Transform, Load (ETL), Machine Learning, Deep learning models, Jupyter, Microsoft Excel, Databases, Business Insights, Business Analysis, SQL, Statistics, Problem Solving, Data Modeling, Analytical Skills, Microsoft Power BI, Data Analysis, Python (Programming Language), KPI Dashboards, Dashboards, QlikView, Qlik Sense, Data Warehousing, Data Visualization, MySQL, Database Queries",Bachelor of Engineering - BE,JSS Academy Of Technical Education Karnataka,,Bengaluru,Karnataka,India,mobiledevFinal
Systems Engineer,Tata Consultancy Services,4.8,"Mobile Application Development, React.js, MySQL, Native Base, RTK, Engineering, Knowledge Acquisition, Hooks, Representational State Transfer (REST), Application Programming Interfaces (API), React Hooks, npm, Written Communication, Multitasking, Code Review, Front-End Design, Clean Coding, Debugging, JavaScript eXtension (JSX), Problem Solving, UI Testing, Active Listening, Version Control, Mobile Applications, Communication, Git, Quantum Metrics, Firebase, Dynatrace, Redux, Jenkins, React Native, JavaScript, HTML, Cascading Style Sheets (CSS), Jira, jQuery",M-Tech,College of Engineering Trivandrum,,Kollam,Kerala,India,mobiledevFinal
Flutter Developer ,Hash Connect Integrated Services Pvt. Ltd.,3.7,"Amazon Web Services (AWS), Digital Authentication, Written Communication, Flask api Development , Sql , Artificial Intelligence (AI), Application Development, Troubleshooting, Mobile Operating Systems, C++, Objective-C, Cloud Applications, Design, Full-Stack Development, iOS, Cross-platform Development, Kotlin, Software Architecture, NoSQL, Swift (Programming Language), Application Programming Interfaces (API), Software Development, Android SDK, Multithreading, RESTful architecture, Android, Agile Methodologies, Development Tools, Version Control Tools, Office 365, Bluetooth Low Energy, User Experience (UX), User Interface Programming, GitHub, Mobile Architecture, SOLID Design Principles, SDKs, Unit Testing, Mobile Application Design, Functional Programming, JavaScript, Programming Languages, Java, Front-End Development, iOS Development, Android Studio, Django, MongoDB, HTML5, MySQL, Communication, Coding Experience, Working Experience, Model-View-Controller (MVC), Widgets, Stack, Model-view-viewmodel (MVVM), Computer Science, Skill Development, Data Structures, Debugging, Code Review, User Authentication, HTML, Back-End Web Development,  problem solving, State Management, Cloud Firestore, Teamwork, Software Development Life Cycle (SDLC), Version Control, Android Development, Responsiveness, C (Programming Language), Object-Oriented Programming (OOP), Representational State Transfer (REST), JSON, Firebase, Git, Relational Databases, Programming, Databases, Web Applications, Mobile Applications, Mobile Application Development, Agile Development, Flutter, Dart, Flask, Python (Programming Language), REST APIs, SQL, Problem Solving",,,AI For India 2.0,Bengaluru,Karnataka,India,mobiledevFinal
Application Developer,Metadee AI,1.6,"Git, Technical Design, Android SDK, Mobile Applications, Object-Oriented Programming (OOP), Design, Programming Languages, REST APIs, Firebase, Model-view-viewmodel (MVVM), Dart, Flutter",Bachelor of computer application,"Calicut University, Thenhipalem, Malapuram",,Cochin,Kerala,India,mobiledevFinal
SDE-3,POP,10.6,"Mobile App Development, UI/UX Design, MVVM Architecture, Jetpack Compose, RESTful APIs, Push Notifications, Room Database, User Experience (UX), Espresso, Agile Methodologies, Testing and Debugging, Firebase, REST APIs, Version Control, User Interface Design, Kotlin Coroutines, Android Jetpack, Android, Microsoft Office, Customer Service, Microsoft Excel, Leadership, Microsoft Word, Research, PowerPoint, Public Speaking, Social Media, Marketing, L, Java, HTML, Microsoft PowerPoint, Android Development, C (Programming Language), Android Studio, MySQL, SQL, PHP, Team Management, Time Management, XML, Microsoft SQL Server, Android SDK, Mobile Application Development, Kotlin, Android Testing",Bachelor of Engineering (BE),"Chhattisgarh Swami Vivekanand Technical University, Bhilai",,Bengaluru,Karnataka,India,mobiledevFinal
Software Developer,Kushal's Fashion Jewellery,4.4,"Mobile Application Development, English, Communication, Leadership, Problem Solving",Bachelor of Engineering - BE,Sri Krishna College of Engineering and Technology,"Node js Certification , React js certificate , React native certification ",Bengaluru,Karnataka,India,mobiledevFinal
Software Engineer,Explore Crest Consulting Inc.,3.2,"Google Cloud Platform (GCP), iOS, Customer Support, German, Procedural Programming, State Management, Optimization Techniques, Redux.js, iOS Development, Android, Xcode, Work-Life Balance, JavaScript Frameworks, Mobile Platforms, Mobile Applications, Mobile Application Development, Payments, TypeScript, REST APIs, Redux Thunk, React.js, MobX, Optimization, Animation, jest, Firebase, Android Studio, Computer Science, React native , React Native, JavaScript, MySQL, English, Communication",b tech,Rayat bahara institute of engineering and Nano technology,,Hoshiārpur,Punjab,India,mobiledevFinal
Software Engineer,Digiledge,1.8,"Communication, SwiftUI, iOS, Go (Programming Language), Spring Boot, Swift (Programming Language), iOS Development, Flutter, Firebase, User Experience Design (UED), Git, Scikit-Learn, Big Data, Hadoop, Bootstrap (Framework), Software Development, PHP, Problem Solving, Wireframing, React.js, Django, HTML5,  flask, IBM Db2, Natural Language Processing (NLP), Artificial Intelligence (AI), User Experience (UX), User Interface Design, JavaScript, C (Programming Language), C++, Python (Programming Language), Java, MySQL, Android Development, Figma , HTML, Cascading Style Sheets (CSS), Data Structures, Microsoft Office, Workflow Management, Test Strategy, Software Testing, REST APIs, Node.js, Software Quality Assurance, Agile Testing, Programming",Bachelor of Engineering - BE,AVC College Of Engineering,"Career Essentials in Software Development by Microsoft and LinkedIn, Introduction to Career Skills in Software Development, Programming Foundations: Beyond the Fundamentals, Programming Foundations: Fundamentals, Git Workflows, LambdaTest Software Testing Professional Certificate, Learning REST APIs, Node.js Essential Training, Software Testing Foundations: Test Strategy, Build a Custom E-Commerce Site in React + JavaScript, CSS, Bootstrap ,JavaScript, PHP Full Stack Crash Course, ChatGPT, Crash Course on Python, Introduction to Generative AI, Introduction to AI, Javascript, Python, Python for problem solving - 2,  HTML 5,Python,Django And Flask Framework Full-Stack Course ,  React.JS Crash Course: The Complete Course,  The Complete GSAP: JavaScript ,HTML and CSS Course on udemy, C++, Game Development with Java and Python, Programming in C, Programming in Java, Project on Pixel Perfection: Transforming your photos with our cutting-edge image editing platform, Python , Python for problem solving, UI/UX Design With Figma , UX for Web developers , Big Data Analytics, HTML, CSS & Python – Web Development Certification Course",,Tamil Nadu,India,mobiledevFinal
Associate Software Engineer,Kenshi Labs Consultancy Pvt. Ltd.,0.9,"User Experience (UX), Python (Programming Language), Front-End Development, Teamwork, Mobile responsive , Manual Testing, React.js, Postman API, Next.js, User interface , API Testing, Tailwind CSS, TypeScript, JavaScript, Cascading Style Sheets (CSS), Design, HTML5, HTML, Responsive Web Design, Machine Learning, Deep Learning, Product Analytics, Analytics, Data Visualization, Microsoft Power BI, Data Analytics, Statistical Data Analysis, Data Management, Data Analysis, Problem Solving, Enjoy New Challenges, Analytical Skills, Data analyst project management, Programming Languages, Time Management, Communication, Computer Science, Leadership, Like Challenges, Creative Problem Solving, Microsoft Office, Life Support, Sports, reading books",Master of Computer Applications - MCA,"Srinivas Institute of Technology, Mangalore",,Bengaluru,Karnataka,India,mobiledevFinal
Software Engineer 2,Terralogic,6.8,"3rd Party Integrations, Mobile Architecture, Coding Standards, Technical Documentation, User Experience Design (UED), Screen Design, Figma (Software), API Documentation, Analytical Skills, Communication, Technical Requirements, Android NDK, Backlog Management, Sprint Planning, RxJava, Test Cases, Unit Testing, Software Development, Android SDK, Skill Development, Model-View-Presenter (MVP), Android Espresso , Android Design, Retrofit, Code Review, Kotlin Coroutines, Computer Science, Performance Tuning, Integration Testing, Problem Solving, Debugging, Version Control, RESTful WebServices, Flutter, Dart, Model-view-viewmodel (MVVM), Jira, Git, Model-View-Controller (MVC), Android, Java, Object-Oriented Programming (OOP), Kotlin",Bachelor of Engineering - BE,VIDYA VIKAS INSTITUTE OF ENGINEERING AND TECHNOLOGY,"Complete Flutter App Development Bootcamp with Dart, Kotlin for Android & Java Developers: Clean Code on Android",Bengaluru,Karnataka,India,mobiledevFinal
Lead Software Engineer,Siemens Technology India,10.2,"UIKit, Xcode, iOS Development, Swift (Programming Language), ASP.NET Core, SwiftUI, MAUI, Xamarin Forms, C#, Mobile Application Development, iOS, Android, Git, SAFe, ASP.NET Web API, Microsoft Azure",Master of Computer Applications - MCA,Rajiv Gandhi Prodyogiki Vishwavidyalaya,"SOLID Principles for C# Developers, Java Certification, Java Certification",Bengaluru,Karnataka,India,mobiledevFinal
Software Engineer,Tech Mahindra,4.6,"Multithreading, Memory Management, Model-view-viewmodel (MVVM), Core Data, iOS, SDK development, REST APIs, SwiftUI, iOS Development, UIKit, Xcode, Object-Oriented Programming (OOP), Swift (Programming Language), Adobe Illustrator, Adobe Photoshop, HTML5, Cascading Style Sheets (CSS), SQL",Bachelor of Technology - BTech,REVA University,"Microsoft Azure Fundamentals AZ-900, Star Cloud Computing, Star Cyber Secure User",Bengaluru,Karnataka,India,mobiledevFinal
Defi Mobile App Developer,Peso : Bitcoin & Crypto Wallet,8.6,"Bitcoin, Cryptocurrency Payment Processing, Ethereum, Smart Contracts, Defi, USDT, web3.js, Research and Development (R&D), Team Management, SME Consulting, Platform tools, Edtech, FinTech, Training, Coaching, Technical Writing, Documentation, Debugging, Content Development, Teaching, Project Management, Team Building, E-Commerce, Shopify, Search Engine Optimization (SEO), nodejs, mobile app developer, Cross-platform Development, Software Project Management, User Interface Design, Responsive Web Design, Mobile Interface Design, User Experience (UX), Design Patterns, Charity Work, Volunteer Engagement, Community Service, Event Management, Nonprofit Organizations, Mobile Applications, Android Development, iOS Development, Cryptocurrency, Technical Leadership, Blockchain, MERN Stack, JavaScript, React.js, Web Development, HTML, React Native, WordPress, Adobe XD, Adobe Photoshop, Redux, Cascading Style Sheets (CSS), HTML5, MongoDB, Node.js, REST API, Express.js",Advance Programme,International Institute of Information Technology Bangalore,,Bengaluru,Karnataka,India,mobiledevFinal
Senior Software Engineer,Splenta Systems,6.8,"Dart, HTML, Cascading Style Sheets (CSS), JavaScript, Object-Oriented Programming (OOP), Mobile Application Development, Kotlin, Java, Near-field Communication (NFC), Continuous Integration and Continuous Delivery (CI/CD), firbase, Core Java, C++, c, SQL, Android Development, Android SDK, JDK, Android, Android Studio, Flutter, JSON, HTML5, Firebase, SQLite",,"GLOBAL NATURE CARE GROUP SANGATHAN INSTITUTION, Jabalpur",,Bengaluru,Karnataka,India,mobiledevFinal
Web and mobile application developer,Rooman Technologies,0.4,"SQL, Java, HTML, Cascading Style Sheets (CSS), Project Management, Web Development, DevOps CI CD, Software Project Management, DevOps, web development , Event Management, Communication, Python (Programming Language)",Bachelor of Engineering ,Dr. Ambedkar Institute Of Technology,,Bengaluru,Karnataka,India,mobiledevFinal
Scholar,SAP,4.1,"Ethical AI & Digital Accessibility, Full-Stack Development, Human-Computer Interaction (HCI), Artificial Intelligence (AI), Testing, RESTful WebServices, Selenium, Core Java, Python (Programming Language), Test Automation, Linux, Coaching, Distributed Systems, Kotlin, Technical Architecture, Programming Concepts, Technical Leadership, Representational State Transfer (REST), Object-Oriented Programming (OOP), Cross-browser Compatibility, Material-UI, Generative AI, Generative AI Studio, System Development, Design Review,  node js, Flask,  Ui UX,  Figma, Next.js, Open-Source Development, Usability, Information Architecture, User Experience (UX), Design Thinking, UX Research, User-centered Design, Wireframing, UiPath Automation, MySQL, Knowledge Sharing, Computer Engineering, Container Orchestration, Cloud Infrastructure, Amazon Web Services (AWS), REST APIs, .NET Framework, Public Speaking, Dart, Programming, Algorithms, Computer Science, Accounts Receivable (AR), SAP ERP, Accounts Payable (AP), Research Skills, Account Management, Figma (Software), React.js, Node.js, MongoDB, Express.js, SQL, Web Development, MERN Stack, Postman API, Business Communications, Database Management System (DBMS), Networking, Visual Basic .NET (VB.NET), Flutter, Java, Android Development, XML, Microsoft PowerPoint, Accounting, SQLite, Leadership, Communication, Microsoft Word, Microsoft Excel, Problem Solving, Human Resources (HR), Tally ERP, Marketing, Internal Audits, Strategic Enterprise Management, Financial Accounting, Data Structures, C (Programming Language), Corporate Law, Microsoft Office, Cost Accounting, Company Law, Tax Accounting, Economics, Analytical Skills, Dance",Master of Technology - MTech,"Birla Institute of Technology and Science, Pilani","IBM Use of Generative AI for Software Development , Develop GenAI Apps with Gemini and Streamlit, Introduction to Generative AI, Level 3: GenAIus Registries, Prompt Design in Vertex AI, UiPath Academy Automation Explorer Training, IT Academy: Cloud and Virtualization Concepts, Process Automation Bootcamp, Orientation course, Integrated course on information technology",Bengaluru,Karnataka,India,mobiledevFinal
