current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Power BI Developer,CCG TECHONOLOGY INDIA  PVT. LTD,4.2,"Transact-SQL (T-SQL), Data Analysis , , DAX, Microsoft Power Query, Data Visualization, Business Intelligence Tools, Microsoft Excel, Microsoft Power BI, Power bi, Business Analytics, SQL, Power BI, Business Intelligence (BI), Microsoft Office, Commerce, Data Transfer, Hiring, Financial Data Analysis, Market Research, HR Recruitment, HR Analytics, Employee Relations, Financial Recruiting, Accounting Research, Masters Certificate in Project Management, Recruitment Process Re-engineering, Budget Proposals, Mutual Funds, Equity Derivatives, Balance Sheet Review, Analytical Skills, Problem Solving, Financial Analysis, Equity Research, Equity Trading, Accounting, Business Analysis, Industrial Relations, Labor Relations, Communication, Personnel Management, Sales, Personal Development, Human Resources (HR), Customer Relationship Management (CRM), Financial Management, dca,Microsoft word, Microsoft Excel, Microsoft PowerPoint ",VBU Hazaribagh,"S.S.L.N.T MAHILA COLLEGE, DHANBAD","SQL, Analyzing and Visualizing Data with Microsoft Power BI, Equity Derivatives , Mutual fund distributor , Certified Forage and Grassland Professional (CFGP)",Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,Kaplan,3.9,"Data Analysis, Analytical Skills, Business Analysis, SQL Server Analysis Services (SSAS), SQL Server Reporting Services (SSRS), Tableau, Microsoft Excel, Stakeholder Engagement, Flask, Amazon Elastic MapReduce (EMR), AWS Command Line Interface (CLI), Microsoft SQL Server, Transact-SQL (T-SQL), Apache Spark, Apache Spark Streaming, Apache Kafka, Apache Flume, Apache Sqoop, AWS Lambda, AWS Identity and Access Management (AWS IAM), Amazon EC2, Amazon S3, AWS Glue, Python (Programming Language), Project Management, SQL Server Management Studio, SQL Server Integration Services (SSIS), PySpark, Hadoop, Communication, English, Database Management System (DBMS), Hive",Bachelor of Technology - BTech,"Kalinga University, Raipur",,Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,Koch Business Solutions India,7.1,"Business Requirements, Business Intelligence (BI), Microsoft Business Intelligence (MSBI), Data Analysis, KPI Dashboards, Query Writing, Data Warehousing, Dashboards, Data Modeling, Data Extraction, Data Analytics, Analytical Skills, Microsoft Power Query, DAX, Microsoft Power BI, Tableau Prep, MySQL, ANSYS, CATIA, Solid Edge, Tableau Desktop, SQL, Oracle BIEE, OBIEE, Marketing Analytics",Bachelor of Engineering - BE,KLE Dr. M.S.SHESHGIRI COLLEGE OF ENGINEERING AND TECHNOLOGY BELGAUM,"Business Analytics: Marketing Data, Microsoft Power BI - Up & Running With Power BI Service, Microsoft Power BI Desktop for Business Intelligence",,Karnataka,India,businees_intelligence_developerss
Business Intelligence Analyst,Assembly Global,8.0,"Tableau, Agile Methodologies, Visualization, Extract, Transform, Load (ETL), Data Warehousing, Dashboards, DAX, Business Intelligence (BI), Finance, Analytical Skills, Communication, Problem Solving, R (Programming Language), Statistical Data Analysis, Microsoft Excel, Python (Programming Language), SQL, Microsoft Power BI",Bachelor of Engineering - BE,SNS College of Technology,"SQL (Intermediate), The Ultimate MySQL Bootcamp: Go from SQL Beginner to Expert , Get Job Ready: Power BI Data Analytics for All Levels, Scrum Foundation Professional Certificate , KPMG Data Analytics consulting Virtual intership , Google Data Analytics Professional Certificate , Crash course on Python , Power Bi for beginners ",Bengaluru,Karnataka,India,businees_intelligence_developerss
Associate,MSCI Carbon Markets,6.8,"Agile Methodologies, DevOps, Data Governance, Software Development Life Cycle (SDLC), Business Intelligence Tools, Data Integration, Analytical Solutions, Problem Solving, Data Models, Business Requirements, Troubleshooting, WSE, Business Intelligence (BI), Dashboards, Data Reporting, Microsoft Power Automate, Visualization, Microsoft Power Query, DAX, Data Warehousing, SQL Server Reporting Services (SSRS), Key Performance Indicators, Data Analysis, Tableau, RStudio, Business Analysis, Marketing, Data Science, Business, Microsoft Excel, Python (Programming Language), Microsoft Power BI, Google Cloud Dataflow, Microsoft Office, SQL, Communication, Presentation Skills, RapidMiner, Big Data Analytics, Data Analytics, Business Analytics, Statistical Modeling, Predictive Modeling, Presentations, Oracle Database, Data Visualization, Database Administration, Tableau Online, MySQL, Analytical Skills, Machine Learning, Teamwork, Analytics, Programming, Information Technology, Predictive Analytics, Hadoop, Artificial Intelligence (AI), Marketing Analytics, Data Management, Statistical Data Analysis, Web Analytics, Financial Analysis, Data Mining, Database Development, Systems Analysis, Big Data, Extract, Transform, Load (ETL), B2C Marketing, Google Cloud Platform (GCP), SAS, Statistics",PGDM,Doon Business School,"Data Analytics Associate,  Business Analytics for Decision Making, Advanced Business Analytics Capstone, Advanced Business Analytics Specialization, Communicating Business Analytics Results, Predictive Modeling and Analytics, Data Analysis with R Programming, Google Data Analytics, Google Data Analytics Capstone: Complete a Case Study, Share Data Through the Art of Visualization",Bengaluru,Karnataka,India,businees_intelligence_developerss
Associate Consultant,Eli Lilly and Company,5.8,"SQL, Python (Programming Language), C (Programming Language), Programming, HTML, Data Structures, Microsoft Excel, Selenium WebDriver, Django, Microsoft Power BI, Power bi, Azure DevOps, Oracle Database, Tabular model, Git, Data Warehousing, Data Analysis, Azure Data Factory, SQL Server Management Studio, Dashboards, Storytelling, Data Visualization, Business Intelligence (BI), Jira, Teamwork, Quick Learner, Data Quality, Microsoft Power Query, Pivot Tables",BE - Bachelor of Engineering,"J S S Academy of Technical Education, BANGALORE",Microsoft certified data analyst  associate,Bengaluru,Karnataka,India,businees_intelligence_developerss
Manager - Business Intelligence Designer,Standard Chartered,6.8,"Business Development, Management, Leadership, Alteryx core certified , Business Intelligence Tools, Alteryx",Master of Business Administration - MBA,BIMS mysore university,"Generative AI for Everyone, Alteryx Innovator, Tableau Desktop Specialist , Alteryx Designer Core",Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,NeenOpal Inc.,10.8,"Snowflake, Azure Databricks, Data Analytics, Social Media Strategy, Excel Formulas, Analysis Reports, Logics, Supply Chain Operations, Business Requirements, Product Management, Cluster Analysis, Data Models, Written Communication, Skilled Multi-tasker, DMAIC, Six Sigma, Corporate Development, Hypothesis Testing, Payroll , Project Management, Python (Programming Language), Payroll, Data Analysis, Leadership, KPI Dashboards, DAX, Microsoft Power BI, Cross-functional Team Leadership, Interpersonal Communication, Cash Management, Statutory Accounting Principles (SAP), Cash Flow, Corporate Finance, Commercial Finance, Ad Hoc Analysis, Expenses, Presentations, Ad Hoc Reporting, Financial Results, Financial Performance, Financial Planning, Business Case Preparation, Teamwork, Microsoft Word, Marketing Strategy, Naming Conventions, Problem Solving, Forecasting, Planning Budgeting & Forecasting, Financial Transactions, Financial Reporting, Accounts Payable (AP), Financial Market Research, MIS Reporting, Business Planning, Financial Forecasting, SQL, PostgreSQL, Budgeting, Asset Management, Analytical Skills, Finance, Curriculum Development, Bookkeeping, RCA, Business-to-Business (B2B), New Business Development, WordPress, Photography, Video Editing, Digital Marketing, Microsoft Excel, Freshdesk, Salesforce.com, Order management system, Order Management, Microsoft PowerPoint",Bechelor of commerce,University of Calcutta,"AWS Partner: Technical Accredited, SQL (Advanced) Certificate, SQL (Basic) Certificate, SQL (Intermediate) Certificate, SAP Certified Application Professional - Financial Accounting with SAP ERP 6.0 EhP6, Cert Prep: Excel 2016 Microsoft Office Specialist (77-727), Excel: Creating a Basic Dashboard, Financial Modeling Foundations, Oracle Advanced PL/SQL Developer Certified Professional",Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,Koch Business Solutions India,4.7,"Data Visualization, Microsoft Power BI, Tableau, Data Analysis, Data Science, Statistics, Pivot Tables, Machine Learning, Python (Programming Language), Microsoft Excel, Microsoft Word, Microsoft PowerPoint, MySQL, R (Programming Language), Teamwork, Communication, English, Hindi, Gujarati, Statistics Data analysis, Alteryx",Master of Science - M.Sc,Gujarat University,"PL-300 Certification : Microsoft Power BI Data Analyst / DA -100, Master Course in Tableau for Business Intelligence , Data Analysis with Python, Data Science Pro, Data visualization using python
, R for beginners, Alteryx Foundational Micro-Credential",Bengaluru,Karnataka,India,businees_intelligence_developerss
IT Analyst,Tata Consultancy Services,8.8,"Tableau, SQL, Data Visualization, Dashboard, Tableau desktop, tableau server",Bachelor of Engineering - BE,Sree Sastha College of Engineering,,Chennai,Tamil Nadu,India,businees_intelligence_developerss
Business Intelligence Developer,TRIBOLATech India LLP,4.2,"Business Intelligence Tools, SQL, OBIEE",,,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Data Analyst,Cognizant,12.1,"Microsoft Power BI, Azure adf, Microsoft SQL Server, DAX, M language, Microsoft Azure, Microsoft Power Query, PowerPivot, PowerView, On-Page SEO, Powershell, Python (Programming Language), R (Programming Language), Microsoft Excel, Search Engine Optimization (SEO), Off-Page SEO, SEO Audits, E-commerce SEO",Bachelor of business Management,"Satavahana University, Karimnagar",,,Telangana,India,businees_intelligence_developerss
Business Intelligence Developer,Analytics Quad4,11.4,"Pentaho, Extract, Transform, Load (ETL), Microsoft SQL Server, MySQL, Cascading Style Sheets (CSS), JavaScript, Tomcat, Pentaho Report Designer, petaho data intigration, pentaho Workbench, SQL Server Reporting Services (SSRS), SQL Server Integration Services (SSIS), SQL Server Analysis Services (SSAS), Tableau",Bachelor's degree,"SUNDERDEEP ENGINEERING COLLEGE, DASNA, GHAZIABAD.",,Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,Tata Consultancy Services,9.9,"Data Visualization, data modelling , Customer Experience Management, Staff Utilization, Operations Administration, Performance Metrics, Process Management, Attention to Detail, Energy Industry, Utility Billing, PostgreSQL, Management Information Systems (MIS), Data Analytics, MySQL, SQL, Data Analysis, Microsoft Excel, Analytical Skills, Energy, Project Management, Microsoft Office, Microsoft Power BI, Team Management, Training, Management, Customer Service, Stakeholder Management, Basic R Programming Language, Microsoft Word, Automation Anywhere RPA, AA IQ BOT, Robotic Process Automation (RPA), Microsoft PowerPoint",Bachelor of Technology - BTech,"Shri Sai Institute of Engineering and Technology, Vadiyampet, Anantapur -515713",,Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,Koch Business Solutions India,5.3,"Analytical Skills, Data Analytics, Visualization, Snowflake, Denodo Platform, Communication, Problem Solving, Business Intelligence (BI), Extract, Transform, Load (ETL), Critical Thinking, Decision-Making, Engineering, Exploratory Data Analysis, Data Science, Python (Programming Language), Tableau, Oracle SQL Developer, Flask, Django, Pycharm, GitHub Atom, Artificial Intelligence (AI), Data Visualization, Amazon Web Services (AWS), RDBMS, SQL, PySpark, Hive, NumPy, pandas, TensorFlow, Convolutional Neural Networks (CNN), Natural Language Processing (NLP), Recurrent Neural Networks (RNN), Microsoft Excel, SQL*Plus, Feature Engineering, Machine Learning, Chatbot Development, Long Short-term Memory (LSTM), Anaconda, Git, Data Scraping, Data Mining, Data Wrangling, Big Data Analytics, Topic Modeling, Time Series Analysis, Sentiment Analysis, Neural Networks, Deep Learning, Scikit-Learn, Keras, Data Analysis, Statistical Data Analysis",Postgraduate Diploma,Manipal Academy of Higher Education,Data & Analytics,Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,Koch,4.8,"Reporting & Analysis, Presentation Skills, Data Modeling, Design Optimization, Qlik Sense, Engineering, English, Training, Communication, Leadership, Education, Tableau, SQL, Business Analysis, Data Analysis, Statistics",Bachelor of Engineering - BE,Visvesvaraya Technological University,"Alteryx Designer , Qlik Sense Certification",Bengaluru,Karnataka,India,businees_intelligence_developerss
Information Technology Analyst,Tata Consultancy Services,9.3,,Bachelor of Engineering - BE,"Basaveshwar Engineering College (A), Bagalkote",,Bengaluru,Karnataka,India,businees_intelligence_developerss
Information Technology Business Analyst,Caterpillar Inc.,13.0,"Computer-Aided Design (CAD), CATIA, automative safety, Microsoft Business Intelligence (MSBI), Business Intelligence Projects, tablue, 2D CAD Drawing, Automotive Design, Plastic Part Design, Data Analytics, Dashboards, Reporting Applications, Visualization, Business Intelligence (BI), Analytical Skills, Snowflake, Python (Programming Language), Oracle SQL Developer, SQL, MySQL, Data Analysis, Data Warehousing, Data Visualization, Microsoft Power BI, Tableau, R (Programming Language), Plotly, Seaborn, NumPy, Pandas, Matplotlib, Machine Learning, Linear Regression, Logistic Regression, Clustering, Big Data, Hadoop, MapReduce, HiveQL",Executive post Graduation Diploma,International Institute of Information Technology Bangalore,Microsoft Certified: Data Analyst Associate,Bengaluru,Karnataka,India,businees_intelligence_developerss
